Image_id,DeepSMILES
CDK_Depict_4_47_0_img,CCC)N=NCC)CCl))C=N)N)))))C=N)N
CDK_Depict_4_47_1_img,CCC)N=NCC)CCl))C=N)N)))))C=N)N
CDK_Depict_4_49_0_img,C[C@@]CCC=O)[C@@H]5C[C@@H]O)CC9
CDK_Depict_4_49_1_img,C[C@@]CCC=O)[C@@H]5C[C@@H]O)CC9
CDK_Depict_4_53_0_img,C[C@]CC[C@@H]C=CC=CC=C6CC[C@H]%10[C@@H]%14CCC%17=O
CDK_Depict_4_53_1_img,C[C@]CC[C@@H]C=CC=CC=C6CC[C@H]%10[C@@H]%14CCC%17=O
CDK_Depict_4_54_0_img,[2H]C[2H])[2H])C=NCC[2H])[2H])[2H]))=NC/C=C/C)))=N6
CDK_Depict_4_54_1_img,[2H]C[2H])[2H])C=NCC[2H])[2H])[2H]))=NC/C=C/C)))=N6
CDK_Depict_4_55_0_img,CO[C@H]C=CCCCNCCC=CCC=O)OC6))))[C@]96C%13
CDK_Depict_4_55_1_img,CO[C@H]C=CCCCNCCC=CCC=O)OC6))))[C@]96C%13
CDK_Depict_4_56_0_img,N[C@@H]CONC5=O
CDK_Depict_4_56_1_img,N[C@@H]CONC5=O
CDK_Depict_4_61_0_img,O=CSCCSCCSC=O)C=O)SCCSCCSC%18=O
CDK_Depict_4_61_1_img,O=CSCCSCCSC=O)C=O)SCCSCCSC%18=O
CDK_Depict_4_63_0_img,C[C@@H]CC[C@][C@H]5CC[C@@]5C)C[C@H]C)[C@]8C)O
CDK_Depict_4_63_1_img,C[C@@H]CC[C@][C@H]5CC[C@@]5C)C[C@H]C)[C@]8C)O
CDK_Depict_4_64_0_img,BrCBr)OOCBr)Br
CDK_Depict_4_64_1_img,BrCBr)OOCBr)Br
CDK_Depict_4_65_0_img,COC=CSC))SS/C5=C\N=O
CDK_Depict_4_65_1_img,COC=CSC))SS/C5=C\N=O
CDK_Depict_4_67_0_img,NC=NC=O)N[C@H]C[C@H]O)[C@@H]CO))O5)))))C=C6
CDK_Depict_4_67_1_img,NC=NC=O)N[C@H]C[C@H]O)[C@@H]CO))O5)))))C=C6
CDK_Depict_4_68_0_img,C[C@H]N)[C@H]O)C=CCO)=CC=C6
CDK_Depict_4_68_1_img,C[C@H]N)[C@H]O)C=CCO)=CC=C6
CDK_Depict_4_71_0_img,CCC)S[C@@H][C@H]N)C=O)N4[C@H]7C=O)O
CDK_Depict_4_71_1_img,CCC)S[C@@H][C@H]N)C=O)N4[C@H]7C=O)O
CDK_Depict_4_73_0_img,O=CO)OC=NNN=N5
CDK_Depict_4_73_1_img,O=CO)OC=NNN=N5
CDK_Depict_4_74_0_img,O=CNNC=CN=N5))))))NNC=CN=N5
CDK_Depict_4_74_1_img,O=CNNC=CN=N5))))))NNC=CN=N5
CDK_Depict_4_75_0_img,O=PCO))CO))OP=O)CO))CO
CDK_Depict_4_75_1_img,O=PCO))CO))OP=O)CO))CO
CDK_Depict_4_77_0_img,N=CN)P=O)=O
CDK_Depict_4_77_1_img,N=CN)P=O)=O
CDK_Depict_4_81_0_img,CCC)C)NC[C@H]O)COC=NSN=C5NCCOCC6
CDK_Depict_4_81_1_img,CCC)C)NC[C@H]O)COC=NSN=C5NCCOCC6
CDK_Depict_4_82_0_img,COC=O)CCC/C=C\C[C@H][C@H]CC[C@H]C5)[C@@H]6C=O
CDK_Depict_4_82_1_img,COC=O)CCC/C=C\C[C@H][C@H]CC[C@H]C5)[C@@H]6C=O
CDK_Depict_4_83_0_img,OCCO)NCCNCC6)))))))NCCNCC6
CDK_Depict_4_83_1_img,OCCO)NCCNCC6)))))))NCCNCC6
CDK_Depict_4_84_0_img,CCOC=NC=CCl)N=CN=C6Cl
CDK_Depict_4_84_1_img,CCOC=NC=CCl)N=CN=C6Cl
CDK_Depict_4_89_0_img,S=CN=NCN5
CDK_Depict_4_89_1_img,S=CN=NCN5
CDK_Depict_4_90_0_img,CNP=O)Cl)NC)P=O)Cl)Cl
CDK_Depict_4_90_1_img,CNP=O)Cl)NC)P=O)Cl)Cl
CDK_Depict_4_92_0_img,CCNCC))P=O)C#CCl)))OC
CDK_Depict_4_92_1_img,CCNCC))P=O)C#CCl)))OC
CDK_Depict_4_93_0_img,CC=O)[C@H]C)O[C@@H]C[C@H][C@H]CC[C@@]C)[C@H]6O9))C5C)C
CDK_Depict_4_93_1_img,CC=O)[C@H]C)O[C@@H]C[C@H][C@H]CC[C@@]C)[C@H]6O9))C5C)C
CDK_Depict_4_94_0_img,O=CO)CCC[C@@H]C=O)O))O5
CDK_Depict_4_94_1_img,O=CO)CCC[C@@H]C=O)O))O5
CDK_Depict_4_95_0_img,OSO)O)O)OO3
CDK_Depict_4_95_1_img,OSO)O)O)OO3
CDK_Depict_4_96_0_img,CCCCNC)C))N=CC=CC=CC6=N9
CDK_Depict_4_96_1_img,CCCCNC)C))N=CC=CC=CC6=N9
CDK_Depict_4_97_0_img,O=CF)CF)=CF)F
CDK_Depict_4_97_1_img,O=CF)CF)=CF)F
CDK_Depict_4_98_0_img,O[C@H][C@@H]OC[C@@H]O5)[C@H][C@H]CC[C@H]C5)[C@@H]%116
CDK_Depict_4_98_1_img,O[C@H][C@@H]OC[C@@H]O5)[C@H][C@H]CC[C@H]C5)[C@@H]%116
CDK_Depict_4_99_0_img,CC=CC[C@]CC)C))C[C@H]6[C@@H]C)O5
CDK_Depict_4_99_1_img,CC=CC[C@]CC)C))C[C@H]6[C@@H]C)O5
CDK_Depict_4_100_0_img,F[P+]F)N[P+]F)F)N[P+]F)F)N6
CDK_Depict_4_100_1_img,F[P+]F)N[P+]F)F)N[P+]F)F)N6
CDK_Depict_5_1_0_img,N#CCF)Cl)NF)F
CDK_Depict_5_1_1_img,N#CCF)Cl)NF)F
CDK_Depict_5_3_0_img,CN[C@@H]C)CC=CC=CC=C6
CDK_Depict_5_3_1_img,CN[C@@H]C)CC=CC=CC=C6
CDK_Depict_5_5_0_img,COCC)[C@]O)C=O)O))CC)C
CDK_Depict_5_5_1_img,COCC)[C@]O)C=O)O))CC)C
CDK_Depict_5_6_0_img,CCC)[C@H]CC[C@@]C)[C@@H]COC=O)[C@@H]5[C@@H]%10C8CO3
CDK_Depict_5_6_1_img,CCC)[C@H]CC[C@@]C)[C@@H]COC=O)[C@@H]5[C@@H]%10C8CO3
CDK_Depict_5_7_0_img,CCC)NNNCC)C)))PO)OCl
CDK_Depict_5_7_1_img,CCC)NNNCC)C)))PO)OCl
CDK_Depict_5_10_0_img,COC=CO[C@H]C[C@@H]O)C=C[C@]6CCNC)CC=C%147)C=C%16
CDK_Depict_5_10_1_img,COC=CO[C@H]C[C@@H]O)C=C[C@]6CCNC)CC=C%147)C=C%16
CDK_Depict_5_14_0_img,OS=NSNSN6
CDK_Depict_5_14_1_img,OS=NSNSN6
CDK_Depict_5_15_0_img,CN=CNC))P=O)O)SC
CDK_Depict_5_15_1_img,CN=CNC))P=O)O)SC
CDK_Depict_5_16_0_img,N[C@H]CCCC=CC=CC=C6[C@H]%11O
CDK_Depict_5_16_1_img,N[C@H]CCCC=CC=CC=C6[C@H]%11O
CDK_Depict_5_18_0_img,O=CNO))P=O)O)O
CDK_Depict_5_18_1_img,O=CNO))P=O)O)O
CDK_Depict_5_20_0_img,C[C@H]O)[C@H]O)[C@@H]O)[C@@H]O)C=O
CDK_Depict_5_20_1_img,C[C@H]O)[C@H]O)[C@@H]O)[C@@H]O)C=O
CDK_Depict_5_21_0_img,CCC#CCCCCC#CCC)SCCS5)))))))))))))SCCS5
CDK_Depict_5_21_1_img,CCC#CCCCCC#CCC)SCCS5)))))))))))))SCCS5
CDK_Depict_5_22_0_img,BrC=CBr)NCBr)N5
CDK_Depict_5_22_1_img,BrC=CBr)NCBr)N5
CDK_Depict_5_25_0_img,O=C=N[C@H]CC#CC[C@@H]6N=C=O
CDK_Depict_5_25_1_img,O=C=N[C@H]CC#CC[C@@H]6N=C=O
CDK_Depict_5_26_0_img,CC[C@@H]CO))NCCN[C@@H]CC))CO
CDK_Depict_5_26_1_img,CC[C@@H]CO))NCCN[C@@H]CC))CO
CDK_Depict_5_27_0_img,C[C@]CC[C@H][C@@H]CC=CC[C@@H]O)CC[C@@]6%10C)))))))))[C@@H]6CC[C@@H]9O
CDK_Depict_5_27_1_img,C[C@]CC[C@H][C@@H]CC=CC[C@@H]O)CC[C@@]6%10C)))))))))[C@@H]6CC[C@@H]9O
CDK_Depict_5_28_0_img,C=NC=CN=CPC5=N9
CDK_Depict_5_28_1_img,C=NC=CN=CPC5=N9
CDK_Depict_5_29_0_img,C[C@H]CCC)CCC[C@@H]5O))))CCCC=CC=CCO)=C6))))C6%10
CDK_Depict_5_29_1_img,C[C@H]CCC)CCC[C@@H]5O))))CCCC=CC=CCO)=C6))))C6%10
CDK_Depict_5_30_0_img,O=S=O)Cl)C=NN=NC=C6
CDK_Depict_5_30_1_img,O=S=O)Cl)C=NN=NC=C6
CDK_Depict_5_32_0_img,CC#CC#CCO)C=CC=CCCCO))))O5
CDK_Depict_5_32_1_img,CC#CC#CCO)C=CC=CCCCO))))O5
CDK_Depict_5_33_0_img,CCC=C[C@@]O)CC)=CC=O)CC6C)C)))))))))=CC=O)O
CDK_Depict_5_33_1_img,CCC=C[C@@]O)CC)=CC=O)CC6C)C)))))))))=CC=O)O
CDK_Depict_5_34_0_img,O=CC=CC=CCCCCN6%10))[C@H]CCCCN6C%10
CDK_Depict_5_34_1_img,O=CC=CC=CCCCCN6%10))[C@H]CCCCN6C%10
CDK_Depict_5_35_0_img,CCCCCCCCC=O)CC6CCC%10C%14CC[C@]%17C)O
CDK_Depict_5_35_1_img,CCCCCCCCC=O)CC6CCC%10C%14CC[C@]%17C)O
CDK_Depict_5_36_0_img,CCC)C)NP=O)Cl)CBr
CDK_Depict_5_36_1_img,CCC)C)NP=O)Cl)CBr
CDK_Depict_5_37_0_img,CC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@]6C)O
CDK_Depict_5_37_1_img,CC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@]6C)O
CDK_Depict_5_43_0_img,O=C[C@@H]O)[C@H]O)[C@@H]O)[C@H]O)C=O)O
CDK_Depict_5_43_1_img,O=C[C@@H]O)[C@H]O)[C@@H]O)[C@H]O)C=O)O
CDK_Depict_5_44_0_img,CCC)C)OC=O)N[C@H]CCCCCCC6)))))))[C@H]O)CF)F)F
CDK_Depict_5_44_1_img,CCC)C)OC=O)N[C@H]CCCCCCC6)))))))[C@H]O)CF)F)F
CDK_Depict_5_47_0_img,CCC)C)N=PBr)Br)Br
CDK_Depict_5_47_1_img,CCC)C)N=PBr)Br)Br
CDK_Depict_5_50_0_img,CC=CC[C@@]C)CC[C@]CC)C))OC=O)O[C@@H]C%12)[C@H]96
CDK_Depict_5_50_1_img,CC=CC[C@@]C)CC[C@]CC)C))OC=O)O[C@@H]C%12)[C@H]96
CDK_Depict_5_51_0_img,C[C@@]CCO[C@]5CC=CC=CC=C6)))))))C=O)C7
CDK_Depict_5_51_1_img,C[C@@]CCO[C@]5CC=CC=CC=C6)))))))C=O)C7
CDK_Depict_5_57_0_img,CS/CN)=CC#N))/CC#N))=C\N)SC
CDK_Depict_5_57_1_img,CS/CN)=CC#N))/CC#N))=C\N)SC
CDK_Depict_5_58_0_img,CSC)C)OS=O)=O)F
CDK_Depict_5_58_1_img,CSC)C)OS=O)=O)F
CDK_Depict_5_61_0_img,COC=O)[C@H]O)[C@@H]O)C=O)OC
CDK_Depict_5_61_1_img,COC=O)[C@H]O)[C@@H]O)C=O)OC
CDK_Depict_5_63_0_img,COC=O)CCC/C=C\C[C@H][C@H]CC[C@H]C5)[C@H]6C=O
CDK_Depict_5_63_1_img,COC=O)CCC/C=C\C[C@H][C@H]CC[C@H]C5)[C@H]6C=O
CDK_Depict_5_67_0_img,N#CC=CC#N))C=O)NC5=O
CDK_Depict_5_67_1_img,N#CC=CC#N))C=O)NC5=O
CDK_Depict_5_68_0_img,BrC=CC=CC=P6
CDK_Depict_5_68_1_img,BrC=CC=CC=P6
CDK_Depict_5_69_0_img,CSCSC))ON=CC)S5
CDK_Depict_5_69_1_img,CSCSC))ON=CC)S5
CDK_Depict_5_70_0_img,CSC=NNCN=CSCS4)))))=N5
CDK_Depict_5_70_1_img,CSC=NNCN=CSCS4)))))=N5
CDK_Depict_5_71_0_img,C[C@]CCCO)CC6CC[C@@H][C@@H]%10CC[C@]C)CO)CC[C@@H]95
CDK_Depict_5_71_1_img,C[C@]CCCO)CC6CC[C@@H][C@@H]%10CC[C@]C)CO)CC[C@@H]95
CDK_Depict_5_74_0_img,ClCOCCO[C@H]6Cl
CDK_Depict_5_74_1_img,ClCOCCO[C@H]6Cl
CDK_Depict_5_75_0_img,CCOCF)=CF)Cl
CDK_Depict_5_75_1_img,CCOCF)=CF)Cl
CDK_Depict_5_76_0_img,O[C@@H]C#CC=CC=CC=C6))))))))CF)F
CDK_Depict_5_76_1_img,O[C@@H]C#CC=CC=CC=C6))))))))CF)F
CDK_Depict_5_79_0_img,CNC)CC[C@@H]C=CC=CBr)C=C6))))))C=CC=CC=N6
CDK_Depict_5_79_1_img,CNC)CC[C@@H]C=CC=CBr)C=C6))))))C=CC=CC=N6
CDK_Depict_5_80_0_img,O=CNSNC=O)))=PO)O)Cl
CDK_Depict_5_80_1_img,O=CNSNC=O)))=PO)O)Cl
CDK_Depict_5_81_0_img,BrCBr)Br)C=NC=CN=C6
CDK_Depict_5_81_1_img,BrCBr)Br)C=NC=CN=C6
CDK_Depict_5_83_0_img,CSC=S)C=CSC=CC=S)SC)))SCCOCCOCCS%15)))))))))))S4
CDK_Depict_5_83_1_img,CSC=S)C=CSC=CC=S)SC)))SCCOCCOCCS%15)))))))))))S4
CDK_Depict_5_85_0_img,C[C@@]CCC[C@H]5[C@@H]CCC=CC=CCO)=C6))))[C@H]6CC%13
CDK_Depict_5_85_1_img,C[C@@]CCC[C@H]5[C@@H]CCC=CC=CCO)=C6))))[C@H]6CC%13
CDK_Depict_5_86_0_img,CCCCCN)CN)O)O
CDK_Depict_5_86_1_img,CCCCCN)CN)O)O
CDK_Depict_5_87_0_img,CO[C@@H]CCCC)CCCCC)CCC[C@]5C)O))))C6CC[C@H]%10C%14
CDK_Depict_5_87_1_img,CO[C@@H]CCCC)CCCCC)CCC[C@]5C)O))))C6CC[C@H]%10C%14
CDK_Depict_5_88_0_img,[2H]S[2H])[2H])[2H])=CC)[O-]
CDK_Depict_5_88_1_img,[2H]S[2H])[2H])[2H])=CC)[O-]
CDK_Depict_5_89_0_img,NPN)=S)NS=O)CF)F)F
CDK_Depict_5_89_1_img,NPN)=S)NS=O)CF)F)F
CDK_Depict_5_90_0_img,OC[C@H]O[C@H]O)C[C@@H]O)[C@@H]6O
CDK_Depict_5_90_1_img,OC[C@H]O[C@H]O)C[C@@H]O)[C@@H]6O
CDK_Depict_5_91_0_img,[2H]CCCCCC36)C56
CDK_Depict_5_91_1_img,[2H]CCCCCC36)C56
CDK_Depict_5_92_0_img,CC=O)OC/C=C\F)S=O)CC=CCl)Cl
CDK_Depict_5_92_1_img,CC=O)OC/C=C\F)S=O)CC=CCl)Cl
CDK_Depict_5_93_0_img,[2H]C[2H])C=CC=CC=C6NN[C@@]C)C=O)OCC))))C[C@]5%12[2H]
CDK_Depict_5_93_1_img,[2H]C[2H])C=CC=CC=C6NN[C@@]C)C=O)OCC))))C[C@]5%12[2H]
CDK_Depict_5_95_0_img,ClSCCl)CCl)SCl
CDK_Depict_5_95_1_img,ClSCCl)CCl)SCl
CDK_Depict_5_99_0_img,O=CC=[P+][O-])F)))C=[P+][O-])F
CDK_Depict_5_99_1_img,O=CC=[P+][O-])F)))C=[P+][O-])F
CDK_Depict_5_100_0_img,O=PO)O)SC=NNN=C5
CDK_Depict_5_100_1_img,O=PO)O)SC=NNN=C5
CDK_Depict_6_1_0_img,C=CO[C@@H]C=CC=O)O))C=C[C@H]6O))))))))C=O)O
CDK_Depict_6_1_1_img,C=CO[C@@H]C=CC=O)O))C=C[C@H]6O))))))))C=O)O
CDK_Depict_6_3_0_img,O[C@@H]C[C@H][C@H]CC[C@H]C5)[C@H]6CO%10
CDK_Depict_6_3_1_img,O[C@@H]C[C@H][C@H]CC[C@H]C5)[C@H]6CO%10
CDK_Depict_6_4_0_img,N[C@@H]CC=CNC=CC=CC=C96))))))))))C=O)O
CDK_Depict_6_4_1_img,N[C@@H]CC=CNC=CC=CC=C96))))))))))C=O)O
CDK_Depict_6_6_0_img,C[C@@H]CCC)C)[C@@H]Br)[C@]OCC[C@H]C)O6)))))[C@@H]6Br
CDK_Depict_6_6_1_img,C[C@@H]CCC)C)[C@@H]Br)[C@]OCC[C@H]C)O6)))))[C@@H]6Br
CDK_Depict_6_7_0_img,CCOC=O)CC=O)O))[C@]O)CC3C)C
CDK_Depict_6_7_1_img,CCOC=O)CC=O)O))[C@]O)CC3C)C
CDK_Depict_6_8_0_img,O=CC=CC=CCl)C=CCCl)=C6))))))C4=O
CDK_Depict_6_8_1_img,O=CC=CC=CCl)C=CCCl)=C6))))))C4=O
CDK_Depict_6_9_0_img,CC=O)O[C@@H][C@H]OCC)C)O[C@H]5O[C@@H]8[C@H]CSC=O)O5
CDK_Depict_6_9_1_img,CC=O)O[C@@H][C@H]OCC)C)O[C@H]5O[C@@H]8[C@H]CSC=O)O5
CDK_Depict_6_10_0_img,F/CBr)=C/Cl
CDK_Depict_6_10_1_img,F/CBr)=C/Cl
CDK_Depict_6_11_0_img,CCCF)F)PO)O)=S
CDK_Depict_6_11_1_img,CCCF)F)PO)O)=S
CDK_Depict_6_13_0_img,CC=CC=CS=O)=O)[C@@H]C[C@@H]C)O[C@@]5CCCCO6)))))))))))C=C6
CDK_Depict_6_13_1_img,CC=CC=CS=O)=O)[C@@H]C[C@@H]C)O[C@@]5CCCCO6)))))))))))C=C6
CDK_Depict_6_15_0_img,NC=O)NCCC[C@H]N)C=O)O
CDK_Depict_6_15_1_img,NC=O)NCCC[C@H]N)C=O)O
CDK_Depict_6_18_0_img,ClNCl)[C@H]C[C@@H]CC[C@H]6C5
CDK_Depict_6_18_1_img,ClNCl)[C@H]C[C@@H]CC[C@H]6C5
CDK_Depict_6_19_0_img,CCC)C)SC)C)NSC)C)C
CDK_Depict_6_19_1_img,CCC)C)SC)C)NSC)C)C
CDK_Depict_6_20_0_img,CCCCC=NCBr)=NCBr)=N6
CDK_Depict_6_20_1_img,CCCCC=NCBr)=NCBr)=N6
CDK_Depict_6_22_0_img,NS=O)=O)NCO3
CDK_Depict_6_22_1_img,NS=O)=O)NCO3
CDK_Depict_6_23_0_img,CCC[C@]O)O[C@H]C=CC=CC=C6))))))[C@@H]C)N=C6C
CDK_Depict_6_23_1_img,CCC[C@]O)O[C@H]C=CC=CC=C6))))))[C@@H]C)N=C6C
CDK_Depict_6_24_0_img,[2H]C[2H])[2H])OCOC))N=NCC)C)O5
CDK_Depict_6_24_1_img,[2H]C[2H])[2H])OCOC))N=NCC)C)O5
CDK_Depict_6_25_0_img,CNC=O)SC=O)N5C
CDK_Depict_6_25_1_img,CNC=O)SC=O)N5C
CDK_Depict_6_26_0_img,CCC)C)NC=CSC=C5)))))C=CSC=C5
CDK_Depict_6_26_1_img,CCC)C)NC=CSC=C5)))))C=CSC=C5
CDK_Depict_6_27_0_img,O=PO)O)S=O)=O)O
CDK_Depict_6_27_1_img,O=PO)O)S=O)=O)O
CDK_Depict_6_28_0_img,CC=N[C@@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)C=CC=CC=C6
CDK_Depict_6_28_1_img,CC=N[C@@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)C=CC=CC=C6
CDK_Depict_6_29_0_img,C=C[C@H]O)[C@@H]C)C=O)OCC)C
CDK_Depict_6_29_1_img,C=C[C@H]O)[C@@H]C)C=O)OCC)C
CDK_Depict_6_30_0_img,N#SF)F)N=S=O)O)F
CDK_Depict_6_30_1_img,N#SF)F)N=S=O)O)F
CDK_Depict_6_31_0_img,N/C=N\OC=O)Cl))))CF)F)NF)F
CDK_Depict_6_31_1_img,N/C=N\OC=O)Cl))))CF)F)NF)F
CDK_Depict_6_33_0_img,N[C@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O
CDK_Depict_6_33_1_img,N[C@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O
CDK_Depict_6_34_0_img,C=CC)[C@@H]CC[C@@H]C)C=O)C6
CDK_Depict_6_34_1_img,C=CC)[C@@H]CC[C@@H]C)C=O)C6
CDK_Depict_6_35_0_img,O=CF)SCl
CDK_Depict_6_35_1_img,O=CF)SCl
CDK_Depict_6_36_0_img,COC=O)/C=C/C=C[C@H]CO[C@@H]7O5
CDK_Depict_6_36_1_img,COC=O)/C=C/C=C[C@H]CO[C@@H]7O5
CDK_Depict_6_37_0_img,CC[C@@H]CCC[C@H]C)C6
CDK_Depict_6_37_1_img,CC[C@@H]CCC[C@H]C)C6
CDK_Depict_6_41_0_img,CC=CC[C@H]C=O)CCCC)C)[C@H]6C%10
CDK_Depict_6_41_1_img,CC=CC[C@H]C=O)CCCC)C)[C@H]6C%10
CDK_Depict_6_45_0_img,COC=CC=CC=C6))CCCCC)CCO[C@H]5O))))C6CC%10
CDK_Depict_6_45_1_img,COC=CC=CC=C6))CCCCC)CCO[C@H]5O))))C6CC%10
CDK_Depict_6_47_0_img,NC=O)C[C@H]N)C=O)O
CDK_Depict_6_47_1_img,NC=O)C[C@H]N)C=O)O
CDK_Depict_6_49_0_img,O=CN[C@@H]CS))C=O)O
CDK_Depict_6_49_1_img,O=CN[C@@H]CS))C=O)O
CDK_Depict_6_50_0_img,CCC)OCC[C@@H]O[C@H]O)[C@H]OCC)C)O[C@H]58))))))))O5
CDK_Depict_6_50_1_img,CCC)OCC[C@@H]O[C@H]O)[C@H]OCC)C)O[C@H]58))))))))O5
CDK_Depict_6_53_0_img,CNC)/N=CN)/CN)=N/NC)C
CDK_Depict_6_53_1_img,CNC)/N=CN)/CN)=N/NC)C
CDK_Depict_6_54_0_img,CCC)OC[C@H][C@@H]NNC=O)[C@H]5CCO))))))))O5
CDK_Depict_6_54_1_img,CCC)OC[C@H][C@@H]NNC=O)[C@H]5CCO))))))))O5
CDK_Depict_6_55_0_img,O=CC=CN[C@@H]O[C@H]CO))[C@@H]O)[C@@H]5O))))))C=O)N6
CDK_Depict_6_55_1_img,O=CC=CN[C@@H]O[C@H]CO))[C@@H]O)[C@@H]5O))))))C=O)N6
CDK_Depict_6_57_0_img,CCNCCC=O)NN)))CO)N6
CDK_Depict_6_57_1_img,CCNCCC=O)NN)))CO)N6
CDK_Depict_6_58_0_img,CCCCCCCCCC[C@@H]O)CCC6%10C)))))))))C6CCC9=O
CDK_Depict_6_58_1_img,CCCCCCCCCC[C@@H]O)CCC6%10C)))))))))C6CCC9=O
CDK_Depict_6_59_0_img,ClCNSSC5Cl
CDK_Depict_6_59_1_img,ClCNSSC5Cl
CDK_Depict_6_61_0_img,C[C@@]CO))[C@H]C[C@H]CC[C@@H]7[C@H]5C8
CDK_Depict_6_61_1_img,C[C@@]CO))[C@H]C[C@H]CC[C@@H]7[C@H]5C8
CDK_Depict_6_62_0_img,CCCCSNP=O)NCC3C)C))))NCC3C)C
CDK_Depict_6_62_1_img,CCCCSNP=O)NCC3C)C))))NCC3C)C
CDK_Depict_6_63_0_img,CNSC=O)NC)C5=S
CDK_Depict_6_63_1_img,CNSC=O)NC)C5=S
CDK_Depict_6_67_0_img,O=CCl)CSOC=CC6=O
CDK_Depict_6_67_1_img,O=CCl)CSOC=CC6=O
CDK_Depict_6_68_0_img,N[C@H]CC=CC=CNCCCl)))CCCl))))C=C6)))))))C=O)O
CDK_Depict_6_68_1_img,N[C@H]CC=CC=CNCCCl)))CCCl))))C=C6)))))))C=O)O
CDK_Depict_6_69_0_img,C=CCl)CNCC=C)Cl)))NCC)=O
CDK_Depict_6_69_1_img,C=CCl)CNCC=C)Cl)))NCC)=O
CDK_Depict_6_71_0_img,CSC)=NCN)=O
CDK_Depict_6_71_1_img,CSC)=NCN)=O
CDK_Depict_6_73_0_img,F/C=N\SCF)F)F))))SSCF)F)F
CDK_Depict_6_73_1_img,F/C=N\SCF)F)F))))SSCF)F)F
CDK_Depict_6_77_0_img,ClPC=CC=CO5)))))C=CC=CO5
CDK_Depict_6_77_1_img,ClPC=CC=CO5)))))C=CC=CO5
CDK_Depict_6_82_0_img,S=SC=NN=N5
CDK_Depict_6_82_1_img,S=SC=NN=N5
CDK_Depict_6_83_0_img,N=CN)CN)=NCCBr)CBr
CDK_Depict_6_83_1_img,N=CN)CN)=NCCBr)CBr
CDK_Depict_6_88_0_img,O[C@H]CBr))[C@@H]O)CBr
CDK_Depict_6_88_1_img,O[C@H]CBr))[C@@H]O)CBr
CDK_Depict_6_89_0_img,CNCCN[C@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O))))))))))))))))CC6
CDK_Depict_6_89_1_img,CNCCN[C@H]C=CC=CC=C6CC=CC=CC=C6[C@H]%15O))))))))))))))))CC6
CDK_Depict_6_90_0_img,CCC)CO)C=O)OCC=CCNCC[C@H]O)[C@H]85)))))))))))[C@H]C)O
CDK_Depict_6_90_1_img,CCC)CO)C=O)OCC=CCNCC[C@H]O)[C@H]85)))))))))))[C@H]C)O
CDK_Depict_6_91_0_img,CCOC=O)[C@H]CCC=CC=CC=C6))))))))N[C@@H]C)C=O)OCC)C
CDK_Depict_6_91_1_img,CCOC=O)[C@H]CCC=CC=CC=C6))))))))N[C@@H]C)C=O)OCC)C
CDK_Depict_6_92_0_img,COC=CCO)=CC=O)OCC[C@H]O)CO))))=CC6=C%10
CDK_Depict_6_92_1_img,COC=CCO)=CC=O)OCC[C@H]O)CO))))=CC6=C%10
CDK_Depict_6_94_0_img,NNNN3N
CDK_Depict_6_94_1_img,NNNN3N
CDK_Depict_6_95_0_img,O=NNCCBr)CBr)C5
CDK_Depict_6_95_1_img,O=NNCCBr)CBr)C5
CDK_Depict_6_99_0_img,CO/CBr)=C/CC)C))PBr)Br
CDK_Depict_6_99_1_img,CO/CBr)=C/CC)C))PBr)Br
CDK_Depict_6_100_0_img,CCC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)CC
CDK_Depict_6_100_1_img,CCC=N[C@H]C)[C@@H]C=CC=CC=C6))))))O[C@@]6O)CC
CDK_Depict_7_1_0_img,ClC=NNCl)CCl)=N5
CDK_Depict_7_1_1_img,ClC=NNCl)CCl)=N5
CDK_Depict_7_2_0_img,CN[C@H]CC=O)O)))C=O)O
CDK_Depict_7_2_1_img,CN[C@H]CC=O)O)))C=O)O
CDK_Depict_7_4_0_img,N[C@@H]CC=CC=CC=C6)))))))C=O)O
CDK_Depict_7_4_1_img,N[C@@H]CC=CC=CC=C6)))))))C=O)O
CDK_Depict_7_5_0_img,CC=O)O[C@H]C[C@@H]OCC)=O)))[C@@H]CC/C=C\CC[C@H]O)[C@H]%12O%10
CDK_Depict_7_5_1_img,CC=O)O[C@H]C[C@@H]OCC)=O)))[C@@H]CC/C=C\CC[C@H]O)[C@H]%12O%10
CDK_Depict_7_7_0_img,O=PCl)Cl)N=C=S
CDK_Depict_7_7_1_img,O=PCl)Cl)N=C=S
CDK_Depict_7_11_0_img,NC=S)NO[Cl+2][O-])[O-]
CDK_Depict_7_11_1_img,NC=S)NO[Cl+2][O-])[O-]
CDK_Depict_7_12_0_img,C=CC=NPP=C5C=C9
CDK_Depict_7_12_1_img,C=CC=NPP=C5C=C9
CDK_Depict_7_16_0_img,C[C@H]O)[C@@H]OC=O)[C@@H]O)[C@@H]OCC)C)O[C@H]95
